key,mode,time_signature,track_genre
C-sharp_D-flat,major,4/4,k-pop
E,major,4/4,k-pop
A,major,4/4,k-pop
A,minor,3/4,k-pop
C-sharp_D-flat,minor,4/4,k-pop
D-sharp_E-flat,minor,4/4,k-pop
C,major,4/4,k-pop
G-sharp_A-flat,major,4/4,k-pop
F,minor,4/4,k-pop
G,major,4/4,k-pop
C-sharp_D-flat,minor,4/4,k-pop
C-sharp_D-flat,minor,4/4,k-pop
G,major,4/4,k-pop
C-sharp_D-flat,major,4/4,k-pop
E,minor,4/4,k-pop
C-sharp_D-flat,minor,4/4,k-pop
C-sharp_D-flat,major,4/4,k-pop
D,major,4/4,k-pop
B,minor,4/4,k-pop
G-sharp_A-flat,minor,4/4,k-pop
D,major,4/4,k-pop
C-sharp_D-flat,major,4/4,k-pop
C,major,4/4,k-pop
F,minor,4/4,k-pop
A-sharp_B-flat,major,4/4,k-pop
E,major,4/4,k-pop
D-sharp_E-flat,minor,3/4,k-pop
D,minor,4/4,k-pop
B,major,4/4,k-pop
B,minor,4/4,k-pop
C,major,4/4,k-pop
B,minor,4/4,k-pop
A,major,4/4,k-pop
F,major,3/4,k-pop
G-sharp_A-flat,major,4/4,k-pop
G-sharp_A-flat,major,4/4,k-pop
A,minor,4/4,k-pop
C-sharp_D-flat,minor,4/4,k-pop
F,major,4/4,k-pop
A,minor,4/4,k-pop
E,major,4/4,k-pop
C,minor,4/4,k-pop
F-sharp_G-flat,minor,4/4,k-pop
D,minor,4/4,k-pop
F,major,4/4,k-pop
D,minor,4/4,k-pop
A-sharp_B-flat,minor,3/4,k-pop
F,major,4/4,k-pop
F-sharp_G-flat,major,4/4,k-pop
C,major,4/4,k-pop
D,major,4/4,k-pop
G-sharp_A-flat,minor,4/4,k-pop
E,minor,4/4,k-pop
A,major,4/4,k-pop
C,major,4/4,k-pop
C,minor,4/4,k-pop
A,minor,4/4,k-pop
C,minor,3/4,k-pop
F,minor,4/4,k-pop
F-sharp_G-flat,minor,4/4,k-pop
C,major,3/4,k-pop
E,major,4/4,k-pop
G-sharp_A-flat,major,4/4,k-pop
G,major,4/4,k-pop
F,minor,4/4,k-pop
A-sharp_B-flat,major,4/4,k-pop
D,major,4/4,k-pop
A,major,4/4,k-pop
D-sharp_E-flat,minor,4/4,k-pop
B,minor,4/4,k-pop
C-sharp_D-flat,major,3/4,k-pop
F,minor,4/4,k-pop
A,major,4/4,k-pop
C,minor,4/4,k-pop
C,major,4/4,k-pop
C-sharp_D-flat,major,4/4,k-pop
E,minor,4/4,k-pop
G,major,4/4,k-pop
E,major,4/4,k-pop
B,major,4/4,k-pop
D,major,4/4,k-pop
F-sharp_G-flat,major,4/4,k-pop
B,minor,4/4,k-pop
E,minor,4/4,k-pop
D,major,4/4,k-pop
A-sharp_B-flat,major,4/4,k-pop
D,minor,4/4,k-pop
E,major,4/4,k-pop
C-sharp_D-flat,major,4/4,k-pop
A,major,4/4,k-pop
C-sharp_D-flat,minor,3/4,k-pop
A,major,4/4,k-pop
D,major,3/4,k-pop
A-sharp_B-flat,minor,4/4,k-pop
C,minor,4/4,k-pop
F-sharp_G-flat,minor,4/4,k-pop
C,major,4/4,k-pop
B,major,4/4,k-pop
E,minor,4/4,k-pop
F,major,4/4,k-pop
G-sharp_A-flat,major,4/4,k-pop
C-sharp_D-flat,major,4/4,k-pop
G-sharp_A-flat,minor,4/4,k-pop
G-sharp_A-flat,major,4/4,k-pop
C,minor,3/4,k-pop
A,minor,3/4,k-pop
F,major,4/4,k-pop
E,minor,4/4,k-pop
C,major,4/4,k-pop
C,major,4/4,k-pop
E,major,3/4,k-pop
C,minor,4/4,k-pop
A,major,4/4,k-pop
C-sharp_D-flat,major,4/4,k-pop
G,major,4/4,k-pop
C-sharp_D-flat,major,4/4,k-pop
C-sharp_D-flat,minor,4/4,k-pop
A-sharp_B-flat,minor,4/4,k-pop
G-sharp_A-flat,major,4/4,k-pop
G-sharp_A-flat,major,4/4,k-pop
G,minor,3/4,k-pop
E,minor,4/4,k-pop
A-sharp_B-flat,minor,3/4,k-pop
F,major,4/4,k-pop
C-sharp_D-flat,major,4/4,k-pop
B,minor,4/4,k-pop
F,major,4/4,k-pop
G-sharp_A-flat,major,4/4,k-pop
E,minor,4/4,k-pop
F,minor,4/4,k-pop
C,minor,4/4,k-pop
E,minor,4/4,k-pop
C,minor,4/4,k-pop
C-sharp_D-flat,major,4/4,k-pop
G-sharp_A-flat,minor,4/4,k-pop
D-sharp_E-flat,minor,4/4,k-pop
B,major,4/4,k-pop
G-sharp_A-flat,major,4/4,k-pop
B,major,4/4,k-pop
F-sharp_G-flat,minor,4/4,k-pop
G,major,3/4,k-pop
G,major,4/4,k-pop
C-sharp_D-flat,major,4/4,k-pop
D,major,4/4,k-pop
C,major,4/4,k-pop
A-sharp_B-flat,minor,4/4,k-pop
F,major,3/4,k-pop
G-sharp_A-flat,major,3/4,k-pop
E,minor,4/4,k-pop
G,minor,4/4,k-pop
B,minor,4/4,k-pop
F-sharp_G-flat,major,4/4,k-pop
C-sharp_D-flat,major,4/4,k-pop
E,minor,4/4,k-pop
G,major,4/4,k-pop
G,minor,3/4,k-pop
F-sharp_G-flat,minor,4/4,k-pop
F,minor,4/4,k-pop
C,major,4/4,k-pop
B,minor,4/4,k-pop
G,minor,4/4,k-pop
D-sharp_E-flat,major,4/4,k-pop
D,minor,4/4,k-pop
A-sharp_B-flat,minor,4/4,k-pop
F,minor,4/4,k-pop
D,minor,4/4,k-pop
A,major,4/4,k-pop
A,minor,3/4,k-pop
D,minor,4/4,k-pop
A-sharp_B-flat,minor,4/4,k-pop
C,minor,4/4,k-pop
E,minor,4/4,k-pop
E,minor,4/4,k-pop
C,minor,4/4,k-pop
D,major,4/4,k-pop
D,major,4/4,k-pop
E,major,4/4,k-pop
C-sharp_D-flat,minor,4/4,k-pop
G,major,4/4,k-pop
A,minor,4/4,k-pop
D-sharp_E-flat,minor,4/4,k-pop
C-sharp_D-flat,major,4/4,k-pop
F,major,4/4,k-pop
A,minor,4/4,k-pop
A,minor,4/4,k-pop
C,major,4/4,k-pop
F-sharp_G-flat,major,4/4,k-pop
F,major,4/4,k-pop
B,minor,4/4,k-pop
G,minor,4/4,k-pop
B,major,4/4,k-pop
C-sharp_D-flat,major,4/4,k-pop
A,minor,4/4,k-pop
G,major,4/4,k-pop
F,minor,4/4,k-pop
G-sharp_A-flat,major,4/4,k-pop
D-sharp_E-flat,minor,4/4,k-pop
F-sharp_G-flat,major,4/4,k-pop
F-sharp_G-flat,major,4/4,k-pop
A-sharp_B-flat,minor,4/4,k-pop
F-sharp_G-flat,major,4/4,k-pop
D,major,4/4,k-pop
B,major,3/4,k-pop
F,major,4/4,k-pop
F,minor,4/4,k-pop
D,major,4/4,k-pop
C-sharp_D-flat,major,4/4,k-pop
D,major,3/4,k-pop
C-sharp_D-flat,minor,4/4,k-pop
D,major,4/4,k-pop
A-sharp_B-flat,minor,4/4,k-pop
A,minor,4/4,k-pop
D-sharp_E-flat,major,4/4,k-pop
C,major,3/4,k-pop
F-sharp_G-flat,minor,4/4,k-pop
E,minor,4/4,k-pop
A,minor,4/4,k-pop
F-sharp_G-flat,minor,4/4,k-pop
F-sharp_G-flat,minor,4/4,k-pop
A,minor,3/4,k-pop
B,minor,4/4,k-pop
D,major,4/4,k-pop
E,major,4/4,k-pop
C-sharp_D-flat,major,4/4,k-pop
A,minor,4/4,k-pop
B,major,4/4,k-pop
G-sharp_A-flat,major,4/4,k-pop
A-sharp_B-flat,major,4/4,k-pop
A,major,4/4,k-pop
F-sharp_G-flat,minor,4/4,k-pop
A,major,4/4,k-pop
C,minor,4/4,k-pop
A-sharp_B-flat,minor,5/4,k-pop
F-sharp_G-flat,minor,4/4,k-pop
A,major,4/4,k-pop
F-sharp_G-flat,minor,4/4,k-pop
C-sharp_D-flat,minor,3/4,k-pop
A,major,4/4,k-pop
G-sharp_A-flat,major,4/4,k-pop
C,minor,4/4,k-pop
A,major,4/4,k-pop
G-sharp_A-flat,major,4/4,k-pop
F,minor,5/4,k-pop
C-sharp_D-flat,minor,4/4,k-pop
G,major,4/4,k-pop
C,minor,4/4,k-pop
F-sharp_G-flat,major,4/4,k-pop
B,minor,4/4,k-pop
C,minor,4/4,k-pop
E,minor,4/4,k-pop
A-sharp_B-flat,major,4/4,k-pop
G-sharp_A-flat,major,4/4,k-pop
F,minor,4/4,k-pop
A-sharp_B-flat,minor,3/4,k-pop
C,major,4/4,k-pop
F,major,4/4,k-pop
A,minor,4/4,k-pop
B,minor,4/4,k-pop
A-sharp_B-flat,minor,4/4,k-pop
B,major,4/4,k-pop
C,major,3/4,k-pop
C-sharp_D-flat,major,4/4,k-pop
G,minor,4/4,k-pop
G,major,4/4,k-pop
F,minor,4/4,k-pop
C-sharp_D-flat,minor,4/4,k-pop
A,major,4/4,k-pop
F-sharp_G-flat,major,4/4,k-pop
C,major,4/4,k-pop
G-sharp_A-flat,minor,4/4,k-pop
A,minor,4/4,k-pop
D,major,3/4,k-pop
E,minor,3/4,k-pop
C-sharp_D-flat,minor,4/4,k-pop
D-sharp_E-flat,minor,4/4,k-pop
B,major,4/4,k-pop
D,major,4/4,k-pop
B,minor,4/4,k-pop
C,major,4/4,k-pop
F-sharp_G-flat,major,4/4,k-pop
B,minor,4/4,k-pop
D,major,4/4,k-pop
G,major,4/4,k-pop
G-sharp_A-flat,minor,4/4,k-pop
D,minor,4/4,k-pop
A,minor,4/4,k-pop
G,minor,4/4,k-pop
G,major,4/4,k-pop
F,minor,4/4,k-pop
G-sharp_A-flat,major,4/4,k-pop
G-sharp_A-flat,major,4/4,k-pop
C,major,4/4,k-pop
D,major,4/4,k-pop
G,minor,4/4,k-pop
A,minor,4/4,k-pop
A,major,4/4,k-pop
C,minor,4/4,k-pop
G,major,4/4,k-pop
C,major,4/4,k-pop
G,major,4/4,k-pop
G,major,4/4,k-pop
E,minor,4/4,k-pop
A-sharp_B-flat,minor,3/4,k-pop
F-sharp_G-flat,major,4/4,k-pop
D,minor,4/4,k-pop
B,minor,4/4,k-pop
G-sharp_A-flat,major,4/4,k-pop
C-sharp_D-flat,minor,4/4,k-pop
B,minor,4/4,k-pop
A,minor,3/4,k-pop
G,major,4/4,k-pop
F,major,3/4,k-pop
A-sharp_B-flat,major,4/4,k-pop
C,major,4/4,k-pop
B,minor,4/4,k-pop
C-sharp_D-flat,minor,4/4,k-pop
A,minor,3/4,k-pop
G,minor,4/4,k-pop
F,major,3/4,k-pop
F,minor,4/4,k-pop
A,minor,4/4,k-pop
G,major,4/4,k-pop
F,minor,4/4,k-pop
F-sharp_G-flat,major,4/4,k-pop
G,major,4/4,k-pop
C-sharp_D-flat,major,4/4,k-pop
A,minor,4/4,k-pop
F-sharp_G-flat,major,4/4,k-pop
C,minor,4/4,k-pop
D-sharp_E-flat,major,4/4,k-pop
G-sharp_A-flat,minor,4/4,k-pop
C-sharp_D-flat,minor,4/4,k-pop
E,major,4/4,k-pop
G-sharp_A-flat,major,3/4,k-pop
F-sharp_G-flat,major,4/4,k-pop
A,minor,4/4,k-pop
C,major,4/4,k-pop
G-sharp_A-flat,major,4/4,k-pop
C-sharp_D-flat,major,4/4,k-pop
A,minor,4/4,k-pop
D-sharp_E-flat,major,4/4,k-pop
B,major,4/4,k-pop
F,minor,4/4,k-pop
A,minor,4/4,k-pop
C-sharp_D-flat,major,4/4,k-pop
F,minor,4/4,k-pop
G-sharp_A-flat,major,4/4,k-pop
C-sharp_D-flat,minor,4/4,k-pop
C-sharp_D-flat,minor,4/4,k-pop
A-sharp_B-flat,major,3/4,k-pop
C-sharp_D-flat,minor,4/4,k-pop
F,minor,4/4,k-pop
G,minor,4/4,k-pop
G-sharp_A-flat,major,4/4,k-pop
G-sharp_A-flat,minor,4/4,k-pop
D-sharp_E-flat,minor,4/4,k-pop
D-sharp_E-flat,minor,4/4,k-pop
G,major,4/4,k-pop
F-sharp_G-flat,major,4/4,k-pop
G,minor,4/4,k-pop
C-sharp_D-flat,major,4/4,k-pop
A,major,4/4,k-pop
B,major,4/4,k-pop
A,major,4/4,k-pop
C-sharp_D-flat,major,4/4,k-pop
E,minor,4/4,k-pop
C-sharp_D-flat,major,3/4,k-pop
A,minor,4/4,k-pop
F-sharp_G-flat,major,3/4,k-pop
F-sharp_G-flat,major,3/4,k-pop
G-sharp_A-flat,minor,4/4,k-pop
B,minor,4/4,k-pop
D,major,3/4,k-pop
F-sharp_G-flat,major,4/4,k-pop
C-sharp_D-flat,major,4/4,k-pop
A-sharp_B-flat,minor,4/4,k-pop
G-sharp_A-flat,major,3/4,k-pop
A,major,4/4,k-pop
B,minor,4/4,k-pop
C-sharp_D-flat,minor,4/4,k-pop
C-sharp_D-flat,minor,3/4,k-pop
G,major,4/4,k-pop
F,minor,3/4,k-pop
A-sharp_B-flat,minor,4/4,k-pop
G,major,4/4,k-pop
C-sharp_D-flat,major,4/4,k-pop
A-sharp_B-flat,minor,4/4,k-pop
C,minor,4/4,k-pop
D,minor,4/4,k-pop
F,minor,4/4,k-pop
C,major,4/4,k-pop
C-sharp_D-flat,minor,4/4,k-pop
G,major,4/4,k-pop
B,minor,4/4,k-pop
A,minor,4/4,k-pop
G-sharp_A-flat,major,4/4,k-pop
A-sharp_B-flat,minor,4/4,k-pop
G,major,4/4,k-pop
C,major,4/4,k-pop
C,minor,4/4,k-pop
G,major,4/4,k-pop
G-sharp_A-flat,minor,3/4,k-pop
F,minor,4/4,k-pop
A-sharp_B-flat,minor,4/4,k-pop
F,minor,4/4,k-pop
G,minor,4/4,k-pop
C,major,4/4,k-pop
E,minor,4/4,k-pop
C,minor,3/4,k-pop
A-sharp_B-flat,minor,4/4,k-pop
A,minor,4/4,k-pop
G-sharp_A-flat,major,4/4,k-pop
A-sharp_B-flat,major,4/4,k-pop
C,minor,3/4,k-pop
A-sharp_B-flat,major,4/4,k-pop
D-sharp_E-flat,minor,4/4,k-pop
A,minor,4/4,k-pop
F,minor,4/4,k-pop
C,minor,4/4,k-pop
F,minor,4/4,k-pop
D-sharp_E-flat,major,4/4,k-pop
A-sharp_B-flat,minor,4/4,k-pop
A-sharp_B-flat,minor,4/4,k-pop
C-sharp_D-flat,minor,4/4,k-pop
A,minor,4/4,k-pop
C,major,4/4,k-pop
A,minor,4/4,k-pop
D,major,4/4,k-pop
A-sharp_B-flat,major,4/4,k-pop
C,major,4/4,k-pop
G,minor,4/4,k-pop
E,major,4/4,k-pop
A,major,4/4,k-pop
C,major,4/4,k-pop
A-sharp_B-flat,minor,4/4,k-pop
C-sharp_D-flat,minor,4/4,k-pop
C,major,4/4,k-pop
G-sharp_A-flat,major,4/4,k-pop
C-sharp_D-flat,major,4/4,k-pop
G,major,4/4,k-pop
A,minor,4/4,k-pop
F,major,4/4,k-pop
B,minor,4/4,k-pop
F,minor,4/4,k-pop
C,minor,4/4,k-pop
F,minor,4/4,k-pop
E,minor,3/4,k-pop
B,minor,4/4,k-pop
A-sharp_B-flat,major,3/4,k-pop
G-sharp_A-flat,major,4/4,k-pop
F,minor,4/4,k-pop
B,major,4/4,k-pop
F,minor,4/4,k-pop
E,major,4/4,k-pop
C,major,4/4,k-pop
G,minor,4/4,k-pop
D,minor,4/4,k-pop
F-sharp_G-flat,major,4/4,k-pop
G,minor,4/4,k-pop
G,major,4/4,k-pop
B,minor,4/4,k-pop
A,minor,4/4,k-pop
G,major,4/4,k-pop
F-sharp_G-flat,minor,4/4,k-pop
C-sharp_D-flat,major,4/4,k-pop
C-sharp_D-flat,major,4/4,k-pop
C-sharp_D-flat,major,4/4,k-pop
C,minor,4/4,k-pop
B,minor,4/4,k-pop
D-sharp_E-flat,minor,4/4,k-pop
C,minor,3/4,k-pop
C,major,4/4,kids
B,minor,4/4,kids
G,major,4/4,kids
G,minor,4/4,kids
F,minor,4/4,kids
D-sharp_E-flat,major,4/4,kids
G,major,4/4,kids
A-sharp_B-flat,minor,4/4,kids
A,minor,4/4,kids
C,major,4/4,kids
C-sharp_D-flat,major,4/4,kids
G,major,4/4,kids
G-sharp_A-flat,major,4/4,kids
G,major,4/4,kids
F,major,4/4,kids
B,minor,4/4,kids
G,major,4/4,kids
E,major,4/4,kids
F,major,3/4,kids
D,major,4/4,kids
C-sharp_D-flat,minor,4/4,kids
C,major,4/4,kids
C,major,4/4,kids
B,major,4/4,kids
D-sharp_E-flat,minor,4/4,kids
C-sharp_D-flat,major,4/4,kids
D,major,4/4,kids
F-sharp_G-flat,minor,4/4,kids
C,major,4/4,kids
F-sharp_G-flat,minor,4/4,kids
A-sharp_B-flat,minor,4/4,kids
C-sharp_D-flat,major,4/4,kids
F,major,4/4,kids
C-sharp_D-flat,minor,4/4,kids
F,major,4/4,kids
D,major,4/4,kids
C,major,4/4,kids
C-sharp_D-flat,minor,4/4,kids
C,major,4/4,kids
G,major,4/4,kids
E,minor,4/4,kids
G,major,4/4,kids
G,major,4/4,kids
E,minor,4/4,kids
G,major,4/4,kids
C-sharp_D-flat,major,4/4,kids
A,major,3/4,kids
D-sharp_E-flat,major,4/4,kids
A,major,4/4,kids
E,major,4/4,kids
G,major,4/4,kids
G-sharp_A-flat,major,4/4,kids
G,major,4/4,kids
G,minor,4/4,kids
A-sharp_B-flat,major,4/4,kids
C-sharp_D-flat,major,4/4,kids
G-sharp_A-flat,major,4/4,kids
D,major,4/4,kids
C,major,4/4,kids
C,major,4/4,kids
B,minor,4/4,kids
F,major,4/4,kids
C,major,4/4,kids
B,major,4/4,kids
C,major,4/4,kids
C,major,4/4,kids
F,major,4/4,kids
C,major,4/4,kids
C,major,4/4,kids
F,minor,4/4,kids
D,major,4/4,kids
G,major,4/4,kids
C-sharp_D-flat,major,4/4,kids
G,major,4/4,kids
F,major,4/4,kids
G-sharp_A-flat,minor,4/4,kids
G,major,4/4,kids
D,major,4/4,kids
A,major,4/4,kids
D,major,4/4,kids
A,minor,4/4,kids
F,major,4/4,kids
B,minor,4/4,kids
F,major,4/4,kids
G,major,4/4,kids
D,major,4/4,kids
F-sharp_G-flat,minor,4/4,kids
C-sharp_D-flat,major,4/4,kids
C,major,4/4,kids
G-sharp_A-flat,major,4/4,kids
F,minor,4/4,kids
C-sharp_D-flat,major,4/4,kids
D,minor,4/4,kids
D,major,4/4,kids
D,major,4/4,kids
C-sharp_D-flat,major,4/4,kids
F,minor,4/4,kids
G-sharp_A-flat,minor,4/4,kids
C-sharp_D-flat,major,4/4,kids
F-sharp_G-flat,major,4/4,kids
B,minor,4/4,kids
C,major,4/4,kids
A,major,4/4,kids
F,major,4/4,kids
A-sharp_B-flat,minor,4/4,kids
C,major,4/4,kids
F-sharp_G-flat,major,4/4,kids
A-sharp_B-flat,major,4/4,kids
A-sharp_B-flat,minor,4/4,kids
F-sharp_G-flat,major,4/4,kids
G-sharp_A-flat,major,4/4,kids
D,major,4/4,kids
E,minor,4/4,kids
A-sharp_B-flat,minor,4/4,kids
D,major,4/4,kids
E,major,3/4,kids
B,major,4/4,kids
F-sharp_G-flat,minor,4/4,kids
G-sharp_A-flat,major,3/4,kids
C,major,4/4,kids
C-sharp_D-flat,major,4/4,kids
E,minor,4/4,kids
A,major,4/4,kids
C-sharp_D-flat,major,4/4,kids
E,minor,4/4,kids
C,major,4/4,kids
A,minor,4/4,kids
A,major,4/4,kids
E,minor,4/4,kids
C,minor,4/4,kids
A-sharp_B-flat,minor,4/4,kids
B,minor,4/4,kids
A,major,4/4,kids
A,major,4/4,kids
C,minor,4/4,kids
F-sharp_G-flat,major,4/4,kids
D-sharp_E-flat,major,3/4,kids
D,major,4/4,kids
C-sharp_D-flat,major,3/4,kids
C,minor,4/4,kids
C-sharp_D-flat,major,4/4,kids
C-sharp_D-flat,major,3/4,kids
C,minor,4/4,kids
A-sharp_B-flat,minor,4/4,kids
C,major,4/4,kids
C,major,4/4,kids
A,major,4/4,kids
D,major,4/4,kids
G,major,4/4,kids
D,major,4/4,kids
E,major,3/4,kids
C,major,5/4,kids
E,major,4/4,kids
E,major,4/4,kids
C-sharp_D-flat,major,4/4,kids
D,major,3/4,kids
A,major,4/4,kids
C-sharp_D-flat,major,4/4,kids
E,major,4/4,kids
D,major,3/4,kids
C,major,4/4,kids
F-sharp_G-flat,minor,4/4,kids
G,major,4/4,kids
F,minor,4/4,kids
D-sharp_E-flat,major,4/4,kids
D,major,4/4,kids
C,major,4/4,kids
C-sharp_D-flat,major,4/4,kids
G-sharp_A-flat,minor,4/4,kids
C,major,4/4,kids
A-sharp_B-flat,major,4/4,kids
G,major,4/4,kids
A,minor,4/4,kids
G,major,4/4,kids
C-sharp_D-flat,major,4/4,kids
B,major,4/4,kids
D-sharp_E-flat,major,3/4,kids
G,major,4/4,kids
A,major,4/4,kids
C-sharp_D-flat,major,4/4,kids
G-sharp_A-flat,minor,4/4,kids
A,major,4/4,kids
B,major,4/4,kids
A-sharp_B-flat,minor,4/4,kids
A,minor,4/4,kids
E,major,4/4,kids
E,minor,4/4,kids
F-sharp_G-flat,major,4/4,kids
C,major,4/4,kids
D,major,4/4,kids
C-sharp_D-flat,major,4/4,kids
F,minor,4/4,kids
C-sharp_D-flat,minor,4/4,kids
A,major,4/4,kids
A-sharp_B-flat,minor,4/4,kids
B,major,4/4,kids
F-sharp_G-flat,minor,4/4,kids
A,major,4/4,kids
F-sharp_G-flat,major,4/4,kids
E,minor,4/4,kids
C,major,4/4,kids
A,major,4/4,kids
C-sharp_D-flat,major,4/4,kids
D,major,4/4,kids
G,major,4/4,kids
G,major,4/4,kids
C,major,4/4,kids
C-sharp_D-flat,major,4/4,kids
C-sharp_D-flat,major,4/4,kids
D,major,4/4,kids
G,major,4/4,kids
A,major,4/4,kids
D,major,4/4,kids
E,minor,4/4,kids
D,major,4/4,kids
A,major,4/4,kids
C,major,4/4,kids
G,major,4/4,kids
G,major,4/4,kids
G,major,4/4,kids
B,minor,4/4,kids
F-sharp_G-flat,major,4/4,kids
E,major,4/4,kids
G-sharp_A-flat,major,4/4,kids
A,major,4/4,kids
D,major,4/4,kids
G-sharp_A-flat,major,4/4,kids
D,major,4/4,kids
D,major,4/4,kids
E,minor,4/4,kids
A-sharp_B-flat,minor,4/4,kids
C-sharp_D-flat,major,4/4,kids
C-sharp_D-flat,minor,4/4,kids
A,major,4/4,kids
A-sharp_B-flat,minor,4/4,kids
F,major,4/4,kids
G,major,4/4,kids
A-sharp_B-flat,minor,4/4,kids
F,minor,4/4,kids
A,minor,4/4,kids
A,major,4/4,kids
G-sharp_A-flat,major,4/4,kids
C,major,4/4,kids
A,major,4/4,kids
F,major,4/4,kids
E,major,4/4,kids
F,minor,4/4,kids
G-sharp_A-flat,major,4/4,kids
F,major,4/4,kids
C,major,4/4,kids
C-sharp_D-flat,major,4/4,kids
A,major,4/4,kids
D,major,4/4,kids
A-sharp_B-flat,minor,4/4,kids
C-sharp_D-flat,major,4/4,kids
F,major,4/4,kids
F-sharp_G-flat,minor,4/4,kids
A,major,4/4,kids
A,major,3/4,kids
G-sharp_A-flat,major,4/4,kids
E,major,4/4,kids
D,major,4/4,kids
C-sharp_D-flat,major,4/4,kids
D,major,4/4,kids
G,major,4/4,kids
D,major,4/4,kids
C,major,4/4,kids
C,major,4/4,kids
B,major,4/4,kids
C,major,4/4,kids
B,major,4/4,kids
G-sharp_A-flat,major,4/4,kids
A,minor,4/4,kids
D,major,4/4,kids
B,major,4/4,kids
G,major,4/4,kids
F,major,4/4,kids
F,major,4/4,kids
F-sharp_G-flat,major,4/4,kids
F-sharp_G-flat,minor,4/4,kids
G-sharp_A-flat,minor,4/4,kids
D,major,4/4,kids
G,major,4/4,kids
C-sharp_D-flat,major,4/4,kids
B,major,4/4,kids
C,major,4/4,kids
G,major,4/4,kids
C,major,4/4,kids
G-sharp_A-flat,major,4/4,kids
G,major,4/4,kids
A,major,4/4,kids
A,minor,4/4,kids
A-sharp_B-flat,minor,4/4,kids
A,minor,4/4,kids
F,major,4/4,kids
A,major,4/4,kids
C-sharp_D-flat,major,4/4,kids
D,major,4/4,kids
A-sharp_B-flat,minor,3/4,kids
D,major,4/4,kids
G-sharp_A-flat,major,4/4,kids
C,major,4/4,kids
C,major,4/4,kids
D,major,4/4,kids
C,major,4/4,kids
G-sharp_A-flat,major,4/4,kids
C-sharp_D-flat,major,4/4,kids
D,major,4/4,kids
G,minor,4/4,kids
B,minor,4/4,kids
B,major,4/4,kids
G,minor,4/4,kids
F,major,4/4,kids
G-sharp_A-flat,major,4/4,kids
G,major,4/4,kids
G-sharp_A-flat,major,4/4,kids
D,major,4/4,kids
G-sharp_A-flat,minor,4/4,kids
A,major,4/4,kids
C-sharp_D-flat,major,4/4,kids
C,major,4/4,kids
A-sharp_B-flat,major,4/4,kids
F-sharp_G-flat,major,4/4,kids
F-sharp_G-flat,minor,4/4,kids
F,major,4/4,kids
C,minor,4/4,kids
A,minor,4/4,kids
G-sharp_A-flat,major,4/4,kids
G,major,4/4,kids
C-sharp_D-flat,minor,4/4,kids
G,major,4/4,kids
C-sharp_D-flat,minor,4/4,kids
B,major,4/4,kids
D-sharp_E-flat,major,4/4,kids
A-sharp_B-flat,major,4/4,kids
F-sharp_G-flat,minor,4/4,kids
G,minor,4/4,kids
C-sharp_D-flat,major,4/4,kids
F,minor,4/4,kids
C-sharp_D-flat,minor,4/4,kids
D,major,4/4,kids
G-sharp_A-flat,minor,4/4,kids
C-sharp_D-flat,minor,4/4,kids
F,major,4/4,kids
C-sharp_D-flat,major,4/4,kids
F-sharp_G-flat,minor,4/4,kids
C-sharp_D-flat,major,4/4,kids
B,minor,4/4,kids
G-sharp_A-flat,major,4/4,kids
A,major,4/4,kids
C,major,4/4,kids
C-sharp_D-flat,major,4/4,kids
D-sharp_E-flat,major,4/4,kids
C,major,4/4,kids
C-sharp_D-flat,minor,4/4,kids
G-sharp_A-flat,major,4/4,kids
A,major,4/4,kids
B,minor,4/4,kids
C,major,4/4,kids
F,major,4/4,kids
A,major,4/4,kids
A-sharp_B-flat,minor,4/4,kids
F-sharp_G-flat,major,4/4,kids
D,major,4/4,kids
C,major,4/4,kids
G-sharp_A-flat,major,4/4,kids
A,major,3/4,kids
G,major,4/4,kids
F-sharp_G-flat,major,4/4,kids
C,major,4/4,kids
F,minor,4/4,kids
G-sharp_A-flat,major,4/4,kids
C-sharp_D-flat,major,4/4,kids
C-sharp_D-flat,major,4/4,kids
C-sharp_D-flat,major,4/4,kids
C-sharp_D-flat,minor,4/4,kids
F-sharp_G-flat,major,4/4,kids
G,major,4/4,kids
C-sharp_D-flat,major,4/4,kids
C-sharp_D-flat,major,4/4,kids
C,minor,4/4,kids
B,major,4/4,kids
C-sharp_D-flat,major,4/4,kids
A,major,3/4,kids
C-sharp_D-flat,major,4/4,kids
C-sharp_D-flat,major,4/4,kids
G,major,4/4,kids
A,major,4/4,kids
A,major,4/4,kids
A,minor,4/4,kids
E,major,4/4,kids
E,minor,4/4,kids
G,major,4/4,kids
C-sharp_D-flat,major,4/4,kids
D,major,4/4,kids
G,major,4/4,kids
G,major,4/4,kids
D,major,4/4,kids
F,major,4/4,kids
A-sharp_B-flat,major,4/4,kids
F-sharp_G-flat,minor,4/4,kids
D,major,4/4,kids
G-sharp_A-flat,major,4/4,kids
D,major,4/4,kids
G,minor,4/4,kids
C-sharp_D-flat,minor,4/4,kids
B,major,4/4,kids
G,major,4/4,kids
C-sharp_D-flat,minor,4/4,kids
C-sharp_D-flat,major,4/4,kids
G-sharp_A-flat,major,4/4,kids
F,minor,4/4,kids
F-sharp_G-flat,major,4/4,kids
A-sharp_B-flat,minor,4/4,kids
F-sharp_G-flat,major,4/4,kids
C-sharp_D-flat,major,4/4,kids
B,major,4/4,kids
B,major,4/4,kids
G-sharp_A-flat,minor,4/4,kids
